Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Quantity,Unit_Price,Revenue,Delivery_Days,Order_Status
SO00360,2023-02-24,C023,P001,R04,92,336.34,30943.28,21,Completed
SO00361,2023-03-23,C005,P001,R04,197,374.0,73678.0,28,Delayed
SO00362,2024-05-26,C015,P008,R04,1284,337.46,433298.64,21,Completed
SO00363,2023-07-18,C030,P001,R02,1425,52.98,75496.5,12,Completed
SO00364,2023-01-24,C028,P001,R04,1410,161.81,228152.1,10,Completed
SO00365,2024-11-20,C050,P003,R04,1012,78.27,79209.24,6,Completed
SO00366,2025-05-03,C050,P005,R04,1851,403.38,746656.38,14,Completed
SO00367,2024-06-09,C013,P001,R01,1766,461.74,815432.84,18,Completed
SO00368,2025-06-14,C011,P006,R04,571,182.37,104133.27,10,Completed
SO00369,2024-10-25,C040,P001,R01,1900,284.04,539676.0,28,Delayed
SO00370,2024-11-08,C030,P008,R02,1798,344.47,619357.06,21,Completed
SO00371,2025-09-08,C035,P005,R02,171,411.65,70392.15,25,Completed
SO00372,2025-08-30,C047,P002,R04,1603,325.31,521471.93,23,Completed
SO00373,2025-12-10,C046,P006,R01,696,106.69,74256.24,13,Completed
SO00374,2023-12-19,C025,P007,R01,583,278.99,162651.17,15,Completed
SO00375,2023-07-07,C015,P002,R04,485,412.54,200081.9,17,Completed
SO00376,2024-07-15,C013,P007,R01,327,280.27,91648.29,3,Completed
SO00377,2024-07-18,C019,P003,R04,72,350.66,25247.52,9,Completed
SO00378,2024-10-04,C037,P007,R04,1184,97.21,115096.64,28,Delayed
SO00379,2023-01-11,C005,P002,R04,564,496.07,279783.48,10,Completed
SO00380,2023-08-09,C034,P008,R02,1564,169.25,264707.0,23,Completed
SO00381,2025-03-17,C027,P005,R03,1139,190.58,217070.62,15,Completed
SO00382,2024-08-21,C042,P005,R04,651,423.18,275490.18,14,Completed
SO00383,2025-03-31,C034,P002,R02,1510,196.61,296881.1,13,Completed
SO00384,2025-04-12,C006,P007,R04,1897,260.98,495079.06,28,Delayed
SO00385,2024-02-10,C020,P004,R01,1979,445.37,881387.23,5,Completed
SO00386,2023-06-06,C040,P006,R01,920,21.54,19816.8,8,Completed
SO00387,2023-07-09,C045,P002,R03,1093,213.12,232940.16,9,Completed
SO00388,2024-06-17,C024,P006,R02,1814,298.39,541279.46,25,Completed
SO00389,2025-02-10,C024,P001,R02,211,307.7,64924.7,21,Completed
SO00390,2023-10-30,C049,P007,R03,1392,56.99,79330.08,24,Completed
SO00391,2025-02-02,C038,P006,R02,1190,398.54,474262.6,21,Completed
SO00392,2024-05-01,C049,P002,R03,1256,133.21,167311.76,22,Completed
SO00393,2023-03-13,C047,P007,R04,1020,372.14,379582.8,24,Completed
SO00394,2024-12-07,C004,P004,R03,709,397.11,281550.99,29,Delayed
SO00395,2025-01-22,C011,P008,R04,1944,294.5,572508.0,18,Completed
SO00396,2023-08-19,C010,P005,R04,99,99.34,9834.66,13,Completed
SO00397,2023-01-28,C045,P007,R03,759,268.68,203928.12,15,Completed
SO00398,2025-05-12,C035,P001,R02,1375,128.26,176357.5,7,Completed
SO00399,2025-07-19,C049,P002,R03,966,239.93,231772.38,7,Completed
SO00400,2025-02-14,C039,P005,R01,1368,258.3,353354.4,3,Completed
SO00401,2025-05-09,C041,P001,R02,1255,128.11,160778.05,14,Completed
SO00402,2023-06-03,C024,P007,R02,1034,479.18,495472.12,26,Completed
SO00403,2023-03-06,C028,P003,R04,952,138.55,131899.6,16,Completed
SO00404,2023-10-10,C031,P003,R02,1691,425.5,719520.5,8,Completed
SO00405,2023-03-16,C043,P004,R04,645,317.46,204761.7,13,Completed
SO00406,2023-06-08,C033,P005,R02,1592,61.48,97876.16,17,Completed
SO00407,2023-01-25,C020,P006,R01,1545,288.88,446319.6,9,Completed
SO00408,2024-03-09,C014,P007,R03,1386,257.35,356687.1,23,Completed
SO00409,2023-10-17,C026,P006,R04,1033,182.37,188388.21,21,Completed
SO00410,2025-12-04,C041,P005,R02,210,92.6,19446.0,6,Completed
SO00411,2024-04-06,C022,P001,R02,1064,281.65,299675.6,26,Completed
SO00412,2023-05-11,C043,P007,R04,1754,400.02,701635.08,19,Completed
SO00413,2024-08-27,C006,P001,R04,659,252.65,166496.35,23,Completed
SO00414,2023-06-10,C002,P006,R04,891,241.9,215532.9,18,Completed
SO00415,2024-05-24,C012,P006,R01,393,397.75,156315.75,8,Completed
SO00416,2025-06-08,C049,P004,R03,1009,183.09,184737.81,23,Completed
SO00417,2023-07-07,C046,P003,R01,933,269.31,251266.23,26,Completed
SO00418,2023-05-24,C028,P006,R04,831,134.62,111869.22,11,Completed
SO00419,2024-09-15,C049,P006,R03,496,285.21,141464.16,26,Completed
SO00420,2024-05-28,C033,P008,R02,1627,258.95,421311.65,8,Completed
SO00421,2024-02-14,C050,P004,R04,1500,392.29,588435.0,21,Completed
SO00422,2023-08-11,C008,P002,R04,1993,191.2,381061.6,11,Completed
SO00423,2024-10-04,C009,P005,R02,608,114.0,69312.0,16,Completed
SO00424,2024-08-15,C020,P002,R01,1527,400.77,611975.79,9,Completed
SO00425,2024-11-09,C027,P003,R03,1699,101.05,171683.95,8,Completed
SO00426,2023-06-10,C008,P002,R04,662,371.66,246038.92,18,Completed
SO00427,2023-06-23,C006,P004,R04,415,60.06,24924.9,11,Completed
SO00428,2025-06-05,C016,P004,R03,1202,220.53,265077.06,25,Completed
SO00429,2023-05-20,C034,P006,R02,1333,498.6,664633.8,28,Delayed
SO00430,2024-04-17,C027,P002,R03,1910,288.68,551378.8,3,Completed
SO00431,2023-02-03,C026,P007,R04,1455,201.93,293808.15,5,Completed
SO00432,2023-08-02,C038,P007,R02,1507,73.16,110252.12,14,Completed
SO00433,2025-12-20,C044,P008,R01,1949,170.75,332791.75,26,Completed
SO00434,2024-07-02,C028,P007,R04,1871,103.41,193480.11,23,Completed
SO00435,2023-05-09,C033,P001,R02,1030,221.66,228309.8,4,Completed
SO00436,2024-01-17,C011,P004,R04,1002,229.04,229498.08,24,Completed
SO00437,2025-03-22,C030,P007,R02,1856,141.91,263384.96,3,Completed
SO00438,2023-05-24,C002,P006,R04,532,349.44,185902.08,17,Completed
SO00439,2023-07-18,C001,P007,R01,1017,54.88,55812.96,5,Completed
SO00440,2025-01-31,C038,P004,R02,192,122.07,23437.44,5,Completed
SO00441,2025-04-20,C014,P003,R03,509,131.73,67050.57,11,Completed
SO00442,2025-05-19,C018,P006,R04,1188,455.45,541074.6,29,Delayed
SO00443,2023-01-01,C034,P002,R02,937,202.16,189423.92,16,Completed
SO00444,2025-08-13,C035,P005,R02,1732,488.86,846705.52,16,Completed
SO00445,2024-06-15,C040,P001,R01,905,33.04,29901.2,8,Completed
SO00446,2023-11-09,C019,P007,R04,1695,457.17,774903.15,12,Completed
SO00447,2025-02-06,C045,P007,R03,1400,318.25,445550.0,11,Completed
SO00448,2023-12-04,C019,P007,R04,992,235.92,234032.64,26,Completed
SO00449,2025-02-11,C040,P005,R01,514,136.11,69960.54,3,Completed
SO00450,2024-06-03,C011,P003,R04,870,162.67,141522.9,29,Delayed
SO00451,2025-03-13,C004,P005,R03,1037,429.09,444966.33,11,Completed
SO00452,2023-12-29,C016,P003,R03,526,422.31,222135.06,18,Completed
SO00453,2023-02-09,C046,P005,R01,1635,295.21,482668.35,23,Completed
SO00454,2023-03-14,C003,P007,R03,1757,75.17,132073.69,11,Completed
SO00455,2025-10-03,C017,P006,R03,531,441.91,234654.21,3,Completed
SO00456,2023-01-29,C040,P006,R01,381,457.12,174162.72,16,Completed
SO00457,2025-05-02,C026,P005,R04,869,232.82,202320.58,10,Completed
SO00458,2025-11-10,C029,P004,R02,228,133.97,30545.16,9,Completed
SO00459,2023-05-30,C012,P002,R01,628,333.07,209167.96,4,Completed
SO00460,2023-11-01,C041,P004,R02,1842,149.1,274642.2,8,Completed
SO00461,2023-03-22,C017,P003,R03,622,246.8,153509.6,28,Delayed
SO00462,2025-10-01,C042,P002,R04,1522,236.22,359526.84,15,Completed
SO00463,2024-06-18,C035,P002,R02,1505,154.73,232868.65,26,Completed
SO00464,2024-10-17,C049,P005,R03,1375,43.76,60170.0,10,Completed
SO00465,2023-02-11,C026,P001,R04,1880,405.24,761851.2,19,Completed
SO00466,2023-09-06,C041,P004,R02,1850,412.01,762218.5,19,Completed
SO00467,2024-11-12,C039,P001,R01,232,439.63,101994.16,15,Completed
SO00468,2025-01-10,C011,P001,R04,1406,466.12,655364.72,15,Completed
SO00469,2024-03-10,C012,P004,R01,633,455.65,288426.45,23,Completed
SO00470,2023-10-18,C033,P006,R02,1374,364.85,501303.9,28,Delayed
SO00471,2025-03-03,C046,P007,R01,1416,364.43,516032.88,17,Completed
SO00472,2023-03-09,C018,P005,R04,1731,74.95,129738.45,3,Completed
SO00473,2024-05-20,C019,P003,R04,1824,221.09,403268.16,22,Completed
SO00474,2025-09-23,C015,P003,R04,90,472.03,42482.7,11,Completed
SO00475,2024-12-11,C013,P008,R01,1339,261.03,349519.17,21,Completed
SO00476,2025-10-07,C028,P005,R04,820,367.51,301358.2,29,Delayed
SO00477,2025-03-26,C003,P004,R03,1985,495.81,984182.85,4,Completed
SO00478,2023-01-14,C035,P004,R02,284,253.28,71931.52,15,Completed
SO00479,2024-03-16,C049,P008,R03,1200,184.72,221664.0,25,Completed
SO00480,2025-06-20,C021,P001,R01,1511,428.88,648037.68,6,Completed
SO00481,2025-01-07,C038,P003,R02,1707,303.34,517801.38,14,Completed
SO00482,2025-05-30,C028,P007,R04,1245,459.98,572675.1,25,Completed
SO00483,2023-12-17,C036,P005,R04,1453,350.43,509174.79,9,Completed
SO00484,2024-07-22,C007,P002,R02,1269,41.49,52650.81,3,Completed
SO00485,2024-01-15,C029,P002,R02,1275,329.99,420737.25,5,Completed
SO00486,2024-01-09,C011,P001,R04,866,68.6,59407.6,7,Completed
SO00487,2024-08-13,C012,P007,R01,1559,237.92,370917.28,6,Completed
SO00488,2023-07-10,C030,P008,R02,1449,489.18,708821.82,5,Completed
SO00489,2025-11-26,C027,P003,R03,1503,34.86,52394.58,29,Delayed
SO00490,2023-07-02,C015,P001,R04,294,158.84,46698.96,7,Completed
SO00491,2025-07-11,C037,P003,R04,1108,446.43,494644.44,6,Completed
SO00492,2025-12-26,C029,P005,R02,126,311.3,39223.8,22,Completed
SO00493,2023-02-05,C022,P008,R02,117,490.45,57382.65,11,Completed
SO00494,2024-09-07,C022,P005,R02,870,420.15,365530.5,21,Completed
SO00495,2024-01-27,C045,P007,R03,1636,105.04,171845.44,23,Completed
SO00496,2024-01-11,C044,P003,R01,188,287.7,54087.6,21,Completed
SO00497,2023-07-07,C035,P005,R02,958,320.59,307125.22,13,Completed
SO00498,2023-08-24,C035,P007,R02,1837,164.23,301690.51,24,Completed
SO00499,2024-09-25,C037,P005,R04,1048,209.67,219734.16,7,Completed
SO00500,2024-06-11,C019,P005,R04,113,304.65,34425.45,4,Completed
SO00501,2025-03-04,C012,P004,R01,295,82.71,24399.45,13,Completed
SO00502,2024-09-02,C020,P001,R01,607,36.54,22179.78,8,Completed
SO00503,2023-06-19,C048,P004,R04,669,252.04,168614.76,8,Completed
SO00504,2024-10-15,C038,P003,R02,1660,117.55,195133.0,26,Completed
SO00505,2024-05-03,C050,P005,R04,1538,435.48,669768.24,16,Completed
SO00506,2024-05-19,C047,P004,R04,1824,295.29,538608.96,15,Completed
SO00507,2024-06-12,C008,P008,R04,165,21.52,3550.8,19,Completed
SO00508,2025-07-24,C019,P008,R04,1648,444.06,731810.88,29,Delayed
SO00509,2023-02-05,C031,P008,R02,769,386.05,296872.45,24,Completed
SO00510,2025-01-24,C010,P006,R04,1883,323.62,609376.46,23,Completed
SO00511,2024-01-30,C024,P007,R02,1620,121.14,196246.8,27,Delayed
SO00512,2025-05-24,C050,P008,R04,313,497.43,155695.59,10,Completed
SO00513,2023-11-24,C001,P001,R01,1365,420.39,573832.35,3,Completed
SO00514,2023-03-20,C008,P001,R04,1974,414.52,818262.48,11,Completed
SO00515,2025-04-23,C002,P007,R04,752,62.53,47022.56,11,Completed
SO00516,2025-03-05,C004,P003,R03,463,31.76,14704.88,13,Completed
SO00517,2024-01-18,C013,P001,R01,1758,354.92,623949.36,15,Completed
SO00518,2025-11-17,C016,P004,R03,1139,56.89,64797.71,25,Completed
SO00519,2025-07-19,C038,P002,R02,1261,89.69,113099.09,28,Delayed
SO00520,2024-03-20,C034,P003,R02,344,212.63,73144.72,25,Completed
SO00521,2025-10-23,C027,P003,R03,1703,174.32,296866.96,23,Completed
SO00522,2025-07-19,C030,P005,R02,486,36.16,17573.76,21,Completed
SO00523,2024-01-29,C022,P006,R02,80,446.56,35724.8,25,Completed
SO00524,2025-08-16,C036,P004,R04,1529,286.24,437660.96,22,Completed
SO00525,2025-01-18,C028,P002,R04,1951,414.82,809313.82,26,Completed
SO00526,2023-11-19,C004,P005,R03,1278,460.06,587956.68,10,Completed
SO00527,2023-11-01,C014,P004,R03,1363,84.24,114819.12,4,Completed
SO00528,2025-03-04,C049,P003,R03,1664,69.32,115348.48,19,Completed
SO00529,2024-07-21,C032,P001,R02,1799,359.35,646470.65,25,Completed
SO00530,2024-10-10,C006,P004,R04,374,471.42,176311.08,13,Completed
SO00531,2025-07-01,C009,P001,R02,1996,435.94,870136.24,6,Completed
SO00532,2025-05-19,C013,P008,R01,1156,456.77,528026.12,18,Completed
SO00533,2025-10-30,C017,P006,R03,1771,40.3,71371.3,3,Completed
SO00534,2025-10-23,C010,P007,R04,224,100.14,22431.36,23,Completed
SO00535,2025-08-26,C024,P002,R02,1949,82.21,160227.29,6,Completed
SO00536,2025-02-10,C021,P003,R01,1925,395.28,760914.0,14,Completed
SO00537,2025-12-31,C048,P001,R04,920,260.19,239374.8,11,Completed
SO00538,2024-06-11,C014,P001,R03,276,197.51,54512.76,9,Completed
SO00539,2025-04-25,C013,P003,R01,1173,428.17,502243.41,18,Completed
SO00540,2024-02-13,C022,P007,R02,1173,345.35,405095.55,15,Completed
SO00541,2023-02-10,C008,P004,R04,1336,80.35,107347.6,5,Completed
SO00542,2023-12-14,C021,P006,R01,589,362.34,213418.26,24,Completed
SO00543,2024-10-06,C043,P001,R04,276,340.1,93867.6,19,Completed
SO00544,2023-05-07,C044,P005,R01,1888,421.03,794904.64,16,Completed
SO00545,2023-10-02,C002,P008,R04,1922,79.7,153183.4,12,Completed
SO00546,2023-02-05,C038,P006,R02,66,454.91,30024.06,22,Completed
SO00547,2023-01-12,C036,P004,R04,1451,269.14,390522.14,8,Completed
SO00548,2025-04-19,C016,P004,R03,1760,125.51,220897.6,28,Delayed
SO00549,2025-08-05,C042,P005,R04,1772,203.64,360850.08,11,Completed
SO00550,2023-05-17,C032,P003,R02,1809,160.79,290869.11,3,Completed
SO00551,2025-03-23,C012,P002,R01,1601,292.68,468580.68,23,Completed
SO00552,2024-12-11,C047,P008,R04,356,31.33,11153.48,13,Completed
SO00553,2025-07-05,C008,P005,R04,1118,211.04,235942.72,6,Completed
SO00554,2025-09-22,C029,P006,R02,659,309.58,204013.22,15,Completed
SO00555,2025-04-02,C026,P004,R04,565,479.74,271053.1,11,Completed
SO00556,2023-09-30,C020,P005,R01,483,329.4,159100.2,24,Completed
SO00557,2024-02-07,C044,P002,R01,1272,87.59,111414.48,28,Delayed
SO00558,2025-07-24,C019,P003,R04,316,491.19,155216.04,10,Completed
SO00559,2024-12-01,C028,P003,R04,540,408.73,220714.2,17,Completed
SO00560,2025-10-11,C047,P003,R04,208,359.71,74819.68,20,Completed
SO00561,2025-01-27,C020,P008,R01,1893,130.52,247074.36,26,Completed
SO00562,2023-06-02,C027,P008,R03,1811,136.11,246495.21,28,Delayed
SO00563,2025-01-15,C038,P001,R02,1647,407.34,670888.98,20,Completed
SO00564,2024-08-31,C031,P002,R02,1807,289.22,522620.54,8,Completed
SO00565,2024-05-07,C043,P002,R04,669,424.95,284291.55,18,Completed
SO00566,2025-12-27,C031,P004,R02,1741,336.37,585620.17,11,Completed
SO00567,2023-08-12,C048,P008,R04,745,361.63,269414.35,28,Delayed
SO00568,2024-08-03,C037,P002,R04,1674,461.31,772232.94,25,Completed
SO00569,2023-03-25,C026,P005,R04,1463,111.25,162758.75,21,Completed
SO00570,2025-03-16,C017,P003,R03,668,209.7,140079.6,18,Completed
SO00571,2025-12-09,C013,P006,R01,411,248.91,102302.01,6,Completed
SO00572,2023-10-08,C039,P006,R01,642,98.1,62980.2,26,Completed
SO00573,2025-04-20,C044,P007,R01,186,421.0,78306.0,6,Completed
SO00574,2024-01-28,C042,P008,R04,1328,324.49,430922.72,26,Completed
SO00575,2025-06-10,C008,P002,R04,993,65.79,65329.47,7,Completed
SO00576,2023-10-06,C044,P004,R01,1726,20.21,34882.46,6,Completed
SO00577,2023-11-18,C027,P004,R03,595,496.76,295572.2,27,Delayed
SO00578,2025-04-17,C020,P003,R01,453,382.05,173068.65,5,Completed
SO00579,2023-03-07,C026,P004,R04,767,318.58,244350.86,15,Completed
SO00580,2023-10-11,C027,P005,R03,1155,335.18,387132.9,20,Completed
SO00581,2025-09-25,C020,P007,R01,1701,33.21,56490.21,29,Delayed
SO00582,2023-09-09,C001,P001,R01,1474,91.13,134325.62,26,Completed
SO00583,2023-11-11,C005,P008,R04,1329,229.57,305098.53,21,Completed
SO00584,2024-04-17,C019,P003,R04,1182,189.46,223941.72,17,Completed
SO00585,2025-09-27,C005,P007,R04,454,386.29,175375.66,25,Completed
SO00586,2024-06-11,C045,P004,R03,270,142.55,38488.5,18,Completed
SO00587,2023-12-30,C028,P007,R04,1567,54.16,84868.72,6,Completed
SO00588,2023-11-24,C001,P008,R01,756,65.63,49616.28,29,Delayed
SO00589,2025-07-12,C034,P003,R02,1609,189.25,304503.25,6,Completed
SO00590,2023-06-22,C023,P008,R04,1254,155.59,195109.86,25,Completed
SO00591,2025-10-24,C041,P003,R02,874,303.41,265180.34,24,Completed
SO00592,2024-02-03,C040,P006,R01,440,117.72,51796.8,23,Completed
SO00593,2023-12-03,C022,P002,R02,1888,111.74,210965.12,14,Completed
SO00594,2023-09-13,C047,P006,R04,1242,427.24,530632.08,25,Completed
SO00595,2024-11-05,C037,P008,R04,586,141.35,82831.1,21,Completed
SO00596,2023-07-26,C047,P003,R04,1959,214.76,420714.84,18,Completed
SO00597,2025-04-10,C021,P003,R01,802,202.73,162589.46,25,Completed
SO00598,2024-08-28,C034,P006,R02,816,268.45,219055.2,19,Completed
SO00599,2025-11-14,C017,P001,R03,1909,475.62,907958.58,17,Completed
SO00600,2025-02-23,C038,P006,R02,802,266.65,213853.3,27,Delayed
SO00601,2023-07-15,C024,P008,R02,1267,354.66,449354.22,9,Completed
SO00602,2024-05-26,C023,P008,R04,1451,369.91,536739.41,27,Delayed
SO00603,2023-11-03,C029,P007,R02,122,185.76,22662.72,8,Completed
SO00604,2024-12-30,C017,P002,R03,1648,387.07,637891.36,18,Completed
SO00605,2024-09-17,C001,P008,R01,1922,202.65,389493.3,17,Completed
SO00606,2024-07-16,C004,P003,R03,1987,27.71,55059.77,13,Completed
SO00607,2025-07-15,C033,P001,R02,1343,424.77,570466.11,25,Completed
SO00608,2023-09-25,C019,P006,R04,951,282.29,268457.79,19,Completed
SO00609,2024-08-24,C005,P004,R04,332,251.49,83494.68,10,Completed
SO00610,2023-07-23,C035,P007,R02,708,210.35,148927.8,29,Delayed
SO00611,2025-08-30,C031,P007,R02,501,320.01,160325.01,4,Completed
SO00612,2025-08-21,C037,P006,R04,889,140.22,124655.58,26,Completed
SO00613,2025-10-29,C019,P007,R04,1252,25.84,32351.68,18,Completed
SO00614,2023-07-05,C012,P002,R01,1199,207.53,248828.47,7,Completed
SO00615,2024-01-23,C033,P005,R02,566,371.7,210382.2,16,Completed
SO00616,2024-11-01,C033,P002,R02,1391,60.28,83849.48,11,Completed
SO00617,2025-01-22,C002,P003,R04,608,203.09,123478.72,3,Completed
SO00618,2024-12-07,C015,P006,R04,264,115.52,30497.28,21,Completed
SO00619,2025-05-15,C020,P005,R01,1102,176.12,194084.24,12,Completed
SO00620,2025-10-08,C029,P001,R02,251,106.1,26631.1,8,Completed
SO00621,2024-09-01,C041,P008,R02,1155,358.19,413709.45,11,Completed
SO00622,2023-08-21,C007,P005,R02,1068,310.63,331752.84,4,Completed
SO00623,2024-06-19,C024,P003,R02,635,351.09,222942.15,28,Delayed
SO00624,2024-10-30,C029,P001,R02,1568,476.68,747434.24,29,Delayed
SO00625,2024-04-20,C019,P006,R04,645,64.21,41415.45,4,Completed
SO00626,2023-10-28,C003,P001,R03,1207,140.43,169499.01,12,Completed
SO00627,2024-05-13,C006,P006,R04,794,272.36,216253.84,29,Delayed
SO00628,2024-10-24,C001,P007,R01,644,70.83,45614.52,12,Completed
SO00629,2024-11-07,C048,P002,R04,966,117.26,113273.16,24,Completed
SO00630,2024-11-20,C045,P003,R03,333,321.19,106956.27,15,Completed
SO00631,2024-10-09,C036,P002,R04,132,479.64,63312.48,6,Completed
SO00632,2025-03-08,C032,P005,R02,1873,123.04,230453.92,8,Completed
SO00633,2023-04-26,C050,P001,R04,1492,447.23,667267.16,23,Completed
SO00634,2025-10-08,C015,P004,R04,693,228.51,158357.43,11,Completed
SO00635,2024-04-29,C028,P008,R04,1858,282.5,524885.0,11,Completed
SO00636,2023-10-02,C040,P006,R01,88,115.65,10177.2,25,Completed
SO00637,2023-02-26,C033,P008,R02,1439,149.99,215835.61,18,Completed
SO00638,2025-10-05,C050,P003,R04,1012,123.37,124850.44,3,Completed
SO00639,2025-01-07,C048,P001,R04,1576,422.48,665828.48,8,Completed
SO00640,2024-02-27,C013,P004,R01,553,116.14,64225.42,12,Completed
SO00641,2024-07-24,C027,P002,R03,1823,159.92,291534.16,16,Completed
SO00642,2024-02-13,C006,P008,R04,1692,278.4,471052.8,19,Completed
SO00643,2025-08-14,C037,P008,R04,698,36.8,25686.4,29,Delayed
SO00644,2024-05-17,C043,P005,R04,172,358.62,61682.64,28,Delayed
SO00645,2024-07-08,C043,P005,R04,1622,396.31,642814.82,20,Completed
SO00646,2025-06-29,C011,P003,R04,1771,30.52,54050.92,6,Completed
SO00647,2024-10-17,C043,P004,R04,871,33.59,29256.89,17,Completed
SO00648,2023-11-10,C038,P006,R02,1827,216.21,395015.67,8,Completed
SO00649,2023-07-01,C005,P002,R04,763,472.42,360456.46,20,Completed
SO00650,2025-09-02,C020,P007,R01,1668,73.01,121780.68,7,Completed
SO00651,2023-01-10,C027,P008,R03,361,285.62,103108.82,27,Delayed
SO00652,2024-01-28,C024,P003,R02,202,417.5,84335.0,16,Completed
SO00653,2025-10-07,C036,P008,R04,671,190.12,127570.52,12,Completed
SO00654,2023-11-01,C049,P002,R03,1286,453.71,583471.06,8,Completed
SO00655,2024-09-07,C022,P004,R02,474,432.23,204877.02,12,Completed
SO00656,2025-09-05,C016,P003,R03,463,230.82,106869.66,24,Completed
SO00657,2023-11-25,C023,P004,R04,702,366.53,257304.06,22,Completed
SO00658,2023-09-19,C017,P001,R03,1320,20.96,27667.2,4,Completed
SO00659,2024-08-14,C030,P007,R02,711,279.86,198980.46,19,Completed
SO00660,2024-04-02,C014,P006,R03,683,190.05,129804.15,21,Completed
SO00661,2023-09-10,C028,P005,R04,1084,137.77,149342.68,25,Completed
SO00662,2023-10-04,C015,P003,R04,1455,480.73,699462.15,10,Completed
SO00663,2025-12-18,C033,P003,R02,1007,438.3,441368.1,5,Completed
SO00664,2025-02-03,C001,P006,R01,1998,260.05,519579.9,21,Completed
SO00665,2024-08-30,C029,P005,R02,288,75.39,21712.32,19,Completed
SO00666,2024-07-04,C039,P008,R01,689,490.61,338030.29,19,Completed
SO00667,2023-08-23,C049,P004,R03,1524,118.07,179938.68,19,Completed
SO00668,2025-11-13,C017,P007,R03,220,53.14,11690.8,5,Completed
SO00669,2024-09-15,C032,P005,R02,843,141.57,119343.51,27,Delayed
SO00670,2025-03-15,C001,P006,R01,1166,414.27,483038.82,18,Completed
SO00671,2023-08-20,C041,P002,R02,1272,236.62,300980.64,21,Completed
SO00672,2025-06-24,C015,P003,R04,948,26.42,25046.16,16,Completed
SO00673,2024-03-03,C048,P007,R04,243,52.15,12672.45,24,Completed
SO00674,2024-06-15,C040,P002,R01,341,427.01,145610.41,22,Completed
SO00675,2024-12-13,C002,P001,R04,382,405.83,155027.06,17,Completed
SO00676,2023-09-21,C042,P008,R04,1806,234.27,423091.62,5,Completed
SO00677,2024-01-20,C004,P003,R03,1580,197.35,311813.0,13,Completed
SO00678,2024-12-21,C027,P006,R03,1487,124.48,185101.76,19,Completed
