Month,Product_ID,Region_ID,Actual_Demand,Year,Month_Number,Time_Index,Demand_Lag_1,Demand_Lag_2,Demand_Lag_3,Demand_Lag_6,Demand_Lag_12,Demand_Rolling_Mean_3,Demand_Rolling_Mean_6,Quarter
2024-12-01,P007,R02,10472,2024,12,24,11004.0,6576.0,6193.0,5160.0,7181.0,7924.333333333333,8382.833333333334,4
2025-01-01,P007,R02,8282,2025,1,25,10472.0,11004.0,6576.0,8422.0,4870.0,9350.666666666666,9268.166666666666,1
2025-02-01,P007,R02,9124,2025,2,26,8282.0,10472.0,11004.0,12942.0,8284.0,9919.333333333334,9244.833333333334,1
2025-03-01,P007,R02,11643,2025,3,27,9124.0,8282.0,10472.0,6193.0,3411.0,9292.666666666666,8608.5,1
2025-04-01,P007,R02,6710,2025,4,28,11643.0,9124.0,8282.0,6576.0,6436.0,9683.0,9516.833333333334,2
2025-05-01,P007,R02,10244,2025,5,29,6710.0,11643.0,9124.0,11004.0,13991.0,9159.0,9539.166666666666,2
2025-06-01,P007,R02,7455,2025,6,30,10244.0,6710.0,11643.0,10472.0,5160.0,9532.333333333334,9412.5,2
2025-07-01,P007,R02,6336,2025,7,31,7455.0,10244.0,6710.0,8282.0,8422.0,8136.333333333333,8909.666666666666,3
2025-08-01,P007,R02,3641,2025,8,32,6336.0,7455.0,10244.0,9124.0,12942.0,8011.666666666667,8585.333333333334,3
2025-09-01,P007,R02,9445,2025,9,33,3641.0,6336.0,7455.0,11643.0,6193.0,5810.666666666667,7671.5,3
2025-10-01,P007,R02,7126,2025,10,34,9445.0,3641.0,6336.0,6710.0,6576.0,6474.0,7305.166666666667,4
2025-11-01,P007,R02,7355,2025,11,35,7126.0,9445.0,3641.0,10244.0,11004.0,6737.333333333333,7374.5,4
2025-12-01,P007,R02,17343,2025,12,36,7355.0,7126.0,9445.0,7455.0,10472.0,7975.333333333333,6893.0,4
2023-01-01,P007,R03,7243,2023,1,1,,,,,,,,1
2023-02-01,P007,R03,7210,2023,2,2,7243.0,,,,,,,1
2023-03-01,P007,R03,2886,2023,3,3,7210.0,7243.0,,,,,,1
2023-04-01,P007,R03,4394,2023,4,4,2886.0,7210.0,7243.0,,,5779.666666666667,,2
2023-05-01,P007,R03,6300,2023,5,5,4394.0,2886.0,7210.0,,,4830.0,,2
2023-06-01,P007,R03,4116,2023,6,6,6300.0,4394.0,2886.0,,,4526.666666666667,,2
2023-07-01,P007,R03,2531,2023,7,7,4116.0,6300.0,4394.0,7243.0,,4936.666666666667,5358.166666666667,3
2023-08-01,P007,R03,3120,2023,8,8,2531.0,4116.0,6300.0,7210.0,,4315.666666666667,4572.833333333333,3
2023-09-01,P007,R03,4332,2023,9,9,3120.0,2531.0,4116.0,2886.0,,3255.6666666666665,3891.1666666666665,3
2023-10-01,P007,R03,3560,2023,10,10,4332.0,3120.0,2531.0,4394.0,,3327.6666666666665,4132.166666666667,4
2023-11-01,P007,R03,4362,2023,11,11,3560.0,4332.0,3120.0,6300.0,,3670.6666666666665,3993.1666666666665,4
2023-12-01,P007,R03,14121,2023,12,12,4362.0,3560.0,4332.0,4116.0,,4084.6666666666665,3670.1666666666665,4
2024-01-01,P007,R03,6601,2024,1,13,14121.0,4362.0,3560.0,2531.0,7243.0,7347.666666666667,5337.666666666667,1
2024-02-01,P007,R03,5398,2024,2,14,6601.0,14121.0,4362.0,3120.0,7210.0,8361.333333333334,6016.0,1
2024-03-01,P007,R03,2601,2024,3,15,5398.0,6601.0,14121.0,4332.0,2886.0,8706.666666666666,6395.666666666667,1
2024-04-01,P007,R03,2574,2024,4,16,2601.0,5398.0,6601.0,3560.0,4394.0,4866.666666666667,6107.166666666667,2
2024-05-01,P007,R03,3365,2024,5,17,2574.0,2601.0,5398.0,4362.0,6300.0,3524.3333333333335,5942.833333333333,2
2024-06-01,P007,R03,4840,2024,6,18,3365.0,2574.0,2601.0,14121.0,4116.0,2846.6666666666665,5776.666666666667,2
2024-07-01,P007,R03,8385,2024,7,19,4840.0,3365.0,2574.0,6601.0,2531.0,3593.0,4229.833333333333,3
2024-08-01,P007,R03,7622,2024,8,20,8385.0,4840.0,3365.0,5398.0,3120.0,5530.0,4527.166666666667,3
2024-09-01,P007,R03,602,2024,9,21,7622.0,8385.0,4840.0,2601.0,4332.0,6949.0,4897.833333333333,3
2024-10-01,P007,R03,7552,2024,10,22,602.0,7622.0,8385.0,2574.0,3560.0,5536.333333333333,4564.666666666667,4
2024-11-01,P007,R03,2712,2024,11,23,7552.0,602.0,7622.0,3365.0,4362.0,5258.666666666667,5394.333333333333,4
2024-12-01,P007,R03,5834,2024,12,24,2712.0,7552.0,602.0,4840.0,14121.0,3622.0,5285.5,4
2025-01-01,P007,R03,4878,2025,1,25,5834.0,2712.0,7552.0,8385.0,6601.0,5366.0,5451.166666666667,1
2025-02-01,P007,R03,7848,2025,2,26,4878.0,5834.0,2712.0,7622.0,5398.0,4474.666666666667,4866.666666666667,1
2025-03-01,P007,R03,2916,2025,3,27,7848.0,4878.0,5834.0,602.0,2601.0,6186.666666666667,4904.333333333333,1
2025-04-01,P007,R03,5600,2025,4,28,2916.0,7848.0,4878.0,7552.0,2574.0,5214.0,5290.0,2
2025-05-01,P007,R03,1840,2025,5,29,5600.0,2916.0,7848.0,2712.0,3365.0,5454.666666666667,4964.666666666667,2
2025-06-01,P007,R03,302,2025,6,30,1840.0,5600.0,2916.0,5834.0,4840.0,3452.0,4819.333333333333,2
2025-07-01,P007,R03,9510,2025,7,31,302.0,1840.0,5600.0,4878.0,8385.0,2580.6666666666665,3897.3333333333335,3
2025-08-01,P007,R03,1817,2025,8,32,9510.0,302.0,1840.0,7848.0,7622.0,3884.0,4669.333333333333,3
2025-09-01,P007,R03,4513,2025,9,33,1817.0,9510.0,302.0,2916.0,602.0,3876.3333333333335,3664.1666666666665,3
2025-10-01,P007,R03,5512,2025,10,34,4513.0,1817.0,9510.0,5600.0,7552.0,5280.0,3930.3333333333335,4
2025-11-01,P007,R03,10397,2025,11,35,5512.0,4513.0,1817.0,1840.0,2712.0,3947.3333333333335,3915.6666666666665,4
2025-12-01,P007,R03,1614,2025,12,36,10397.0,5512.0,4513.0,302.0,5834.0,6807.333333333333,5341.833333333333,4
2023-01-01,P007,R04,9940,2023,1,1,,,,,,,,1
2023-02-01,P007,R04,14066,2023,2,2,9940.0,,,,,,,1
2023-03-01,P007,R04,16742,2023,3,3,14066.0,9940.0,,,,,,1
2023-04-01,P007,R04,15079,2023,4,4,16742.0,14066.0,9940.0,,,13582.666666666666,,2
2023-05-01,P007,R04,7036,2023,5,5,15079.0,16742.0,14066.0,,,15295.666666666666,,2
2023-06-01,P007,R04,3758,2023,6,6,7036.0,15079.0,16742.0,,,12952.333333333334,,2
2023-07-01,P007,R04,25331,2023,7,7,3758.0,7036.0,15079.0,9940.0,,8624.333333333334,11103.5,3
2023-08-01,P007,R04,8464,2023,8,8,25331.0,3758.0,7036.0,14066.0,,12041.666666666666,13668.666666666666,3
2023-09-01,P007,R04,10802,2023,9,9,8464.0,25331.0,3758.0,16742.0,,12517.666666666666,12735.0,3
2023-10-01,P007,R04,10649,2023,10,10,10802.0,8464.0,25331.0,15079.0,,14865.666666666666,11745.0,4
2023-11-01,P007,R04,19803,2023,11,11,10649.0,10802.0,8464.0,7036.0,,9971.666666666666,11006.666666666666,4
2023-12-01,P007,R04,21970,2023,12,12,19803.0,10649.0,10802.0,3758.0,,13751.333333333334,13134.5,4
2024-01-01,P007,R04,16209,2024,1,13,21970.0,19803.0,10649.0,25331.0,9940.0,17474.0,16169.833333333334,1
2024-02-01,P007,R04,9448,2024,2,14,16209.0,21970.0,19803.0,8464.0,14066.0,19327.333333333332,14649.5,1
2024-03-01,P007,R04,14536,2024,3,15,9448.0,16209.0,21970.0,10802.0,16742.0,15875.666666666666,14813.5,1
2024-04-01,P007,R04,6668,2024,4,16,14536.0,9448.0,16209.0,10649.0,15079.0,13397.666666666666,15435.833333333334,2
2024-05-01,P007,R04,14510,2024,5,17,6668.0,14536.0,9448.0,19803.0,7036.0,10217.333333333334,14772.333333333334,2
2024-06-01,P007,R04,14785,2024,6,18,14510.0,6668.0,14536.0,21970.0,3758.0,11904.666666666666,13890.166666666666,2
2024-07-01,P007,R04,12455,2024,7,19,14785.0,14510.0,6668.0,16209.0,25331.0,11987.666666666666,12692.666666666666,3
2024-08-01,P007,R04,8995,2024,8,20,12455.0,14785.0,14510.0,9448.0,8464.0,13916.666666666666,12067.0,3
2024-09-01,P007,R04,11718,2024,9,21,8995.0,12455.0,14785.0,14536.0,10802.0,12078.333333333334,11991.5,3
2024-10-01,P007,R04,15887,2024,10,22,11718.0,8995.0,12455.0,6668.0,10649.0,11056.0,11521.833333333334,4
2024-11-01,P007,R04,16290,2024,11,23,15887.0,11718.0,8995.0,14510.0,19803.0,12200.0,13058.333333333334,4
2024-12-01,P007,R04,11259,2024,12,24,16290.0,15887.0,11718.0,14785.0,21970.0,14631.666666666666,13355.0,4
2025-01-01,P007,R04,6242,2025,1,25,11259.0,16290.0,15887.0,12455.0,16209.0,14478.666666666666,12767.333333333334,1
2025-02-01,P007,R04,9043,2025,2,26,6242.0,11259.0,16290.0,8995.0,9448.0,11263.666666666666,11731.833333333334,1
2025-03-01,P007,R04,10103,2025,3,27,9043.0,6242.0,11259.0,11718.0,14536.0,8848.0,11739.833333333334,1
2025-04-01,P007,R04,20690,2025,4,28,10103.0,9043.0,6242.0,15887.0,6668.0,8462.666666666666,11470.666666666666,2
2025-05-01,P007,R04,15893,2025,5,29,20690.0,10103.0,9043.0,16290.0,14510.0,13278.666666666666,12271.166666666666,2
2025-06-01,P007,R04,8867,2025,6,30,15893.0,20690.0,10103.0,11259.0,14785.0,15562.0,12205.0,2
2025-07-01,P007,R04,9075,2025,7,31,8867.0,15893.0,20690.0,6242.0,12455.0,15150.0,11806.333333333334,3
2025-08-01,P007,R04,9809,2025,8,32,9075.0,8867.0,15893.0,9043.0,8995.0,11278.333333333334,12278.5,3
2025-09-01,P007,R04,7724,2025,9,33,9809.0,9075.0,8867.0,10103.0,11718.0,9250.333333333334,12406.166666666666,3
2025-10-01,P007,R04,18449,2025,10,34,7724.0,9809.0,9075.0,20690.0,15887.0,8869.333333333334,12009.666666666666,4
2025-11-01,P007,R04,12290,2025,11,35,18449.0,7724.0,9809.0,15893.0,16290.0,11994.0,11636.166666666666,4
2025-12-01,P007,R04,15045,2025,12,36,12290.0,18449.0,7724.0,8867.0,11259.0,12821.0,11035.666666666666,4
2023-01-01,P008,R01,1550,2023,1,1,,,,,,,,1
2023-02-01,P008,R01,8173,2023,2,2,1550.0,,,,,,,1
2023-03-01,P008,R01,7918,2023,3,3,8173.0,1550.0,,,,,,1
2023-04-01,P008,R01,4994,2023,4,4,7918.0,8173.0,1550.0,,,5880.333333333333,,2
2023-05-01,P008,R01,3094,2023,5,5,4994.0,7918.0,8173.0,,,7028.333333333333,,2
2023-06-01,P008,R01,8260,2023,6,6,3094.0,4994.0,7918.0,,,5335.333333333333,,2
2023-07-01,P008,R01,6499,2023,7,7,8260.0,3094.0,4994.0,1550.0,,5449.333333333333,5664.833333333333,3
2023-08-01,P008,R01,4547,2023,8,8,6499.0,8260.0,3094.0,8173.0,,5951.0,6489.666666666667,3
2023-09-01,P008,R01,6236,2023,9,9,4547.0,6499.0,8260.0,7918.0,,6435.333333333333,5885.333333333333,3
2023-10-01,P008,R01,7949,2023,10,10,6236.0,4547.0,6499.0,4994.0,,5760.666666666667,5605.0,4
2023-11-01,P008,R01,8569,2023,11,11,7949.0,6236.0,4547.0,3094.0,,6244.0,6097.5,4
2023-12-01,P008,R01,9154,2023,12,12,8569.0,7949.0,6236.0,8260.0,,7584.666666666667,7010.0,4
2024-01-01,P008,R01,2538,2024,1,13,9154.0,8569.0,7949.0,6499.0,1550.0,8557.333333333334,7159.0,1
2024-02-01,P008,R01,10232,2024,2,14,2538.0,9154.0,8569.0,4547.0,8173.0,6753.666666666667,6498.833333333333,1
2024-03-01,P008,R01,7113,2024,3,15,10232.0,2538.0,9154.0,6236.0,7918.0,7308.0,7446.333333333333,1
2024-04-01,P008,R01,12933,2024,4,16,7113.0,10232.0,2538.0,7949.0,4994.0,6627.666666666667,7592.5,2
2024-05-01,P008,R01,2450,2024,5,17,12933.0,7113.0,10232.0,8569.0,3094.0,10092.666666666666,8423.166666666666,2
2024-06-01,P008,R01,6394,2024,6,18,2450.0,12933.0,7113.0,9154.0,8260.0,7498.666666666667,7403.333333333333,2
2024-07-01,P008,R01,10779,2024,7,19,6394.0,2450.0,12933.0,2538.0,6499.0,7259.0,6943.333333333333,3
2024-08-01,P008,R01,4764,2024,8,20,10779.0,6394.0,2450.0,10232.0,4547.0,6541.0,8316.833333333334,3
2024-09-01,P008,R01,8870,2024,9,21,4764.0,10779.0,6394.0,7113.0,6236.0,7312.333333333333,7405.5,3
2024-10-01,P008,R01,4110,2024,10,22,8870.0,4764.0,10779.0,12933.0,7949.0,8137.666666666667,7698.333333333333,4
2024-11-01,P008,R01,9638,2024,11,23,4110.0,8870.0,4764.0,2450.0,8569.0,5914.666666666667,6227.833333333333,4
2024-12-01,P008,R01,8546,2024,12,24,9638.0,4110.0,8870.0,6394.0,9154.0,7539.333333333333,7425.833333333333,4
2025-01-01,P008,R01,9278,2025,1,25,8546.0,9638.0,4110.0,10779.0,2538.0,7431.333333333333,7784.5,1
2025-02-01,P008,R01,7446,2025,2,26,9278.0,8546.0,9638.0,4764.0,10232.0,9154.0,7534.333333333333,1
2025-03-01,P008,R01,9550,2025,3,27,7446.0,9278.0,8546.0,8870.0,7113.0,8423.333333333334,7981.333333333333,1
2025-04-01,P008,R01,3497,2025,4,28,9550.0,7446.0,9278.0,4110.0,12933.0,8758.0,8094.666666666667,2
2025-05-01,P008,R01,5343,2025,5,29,3497.0,9550.0,7446.0,9638.0,2450.0,6831.0,7992.5,2
2025-06-01,P008,R01,4043,2025,6,30,5343.0,3497.0,9550.0,8546.0,6394.0,6130.0,7276.666666666667,2
2025-07-01,P008,R01,3169,2025,7,31,4043.0,5343.0,3497.0,9278.0,10779.0,4294.333333333333,6526.166666666667,3
2025-08-01,P008,R01,3893,2025,8,32,3169.0,4043.0,5343.0,7446.0,4764.0,4185.0,5508.0,3
2025-09-01,P008,R01,7808,2025,9,33,3893.0,3169.0,4043.0,9550.0,8870.0,3701.6666666666665,4915.833333333333,3
2025-10-01,P008,R01,8286,2025,10,34,7808.0,3893.0,3169.0,3497.0,4110.0,4956.666666666667,4625.5,4
2025-11-01,P008,R01,5416,2025,11,35,8286.0,7808.0,3893.0,5343.0,9638.0,6662.333333333333,5423.666666666667,4
2025-12-01,P008,R01,10155,2025,12,36,5416.0,8286.0,7808.0,4043.0,8546.0,7170.0,5435.833333333333,4
2023-01-01,P008,R02,15467,2023,1,1,,,,,,,,1
2023-02-01,P008,R02,10196,2023,2,2,15467.0,,,,,,,1
2023-03-01,P008,R02,10403,2023,3,3,10196.0,15467.0,,,,,,1
2023-04-01,P008,R02,6544,2023,4,4,10403.0,10196.0,15467.0,,,12022.0,,2
2023-05-01,P008,R02,11183,2023,5,5,6544.0,10403.0,10196.0,,,9047.666666666666,,2
2023-06-01,P008,R02,11178,2023,6,6,11183.0,6544.0,10403.0,,,9376.666666666666,,2
2023-07-01,P008,R02,5141,2023,7,7,11178.0,11183.0,6544.0,15467.0,,9635.0,10828.5,3
2023-08-01,P008,R02,10136,2023,8,8,5141.0,11178.0,11183.0,10196.0,,9167.333333333334,9107.5,3
2023-09-01,P008,R02,1876,2023,9,9,10136.0,5141.0,11178.0,10403.0,,8818.333333333334,9097.5,3
2023-10-01,P008,R02,15379,2023,10,10,1876.0,10136.0,5141.0,6544.0,,5717.666666666667,7676.333333333333,4
2023-11-01,P008,R02,11261,2023,11,11,15379.0,1876.0,10136.0,11183.0,,9130.333333333334,9148.833333333334,4
2023-12-01,P008,R02,6163,2023,12,12,11261.0,15379.0,1876.0,11178.0,,9505.333333333334,9161.833333333334,4
2024-01-01,P008,R02,11863,2024,1,13,6163.0,11261.0,15379.0,5141.0,15467.0,10934.333333333334,8326.0,1
2024-02-01,P008,R02,6340,2024,2,14,11863.0,6163.0,11261.0,10136.0,10196.0,9762.333333333334,9446.333333333334,1
2024-03-01,P008,R02,8694,2024,3,15,6340.0,11863.0,6163.0,1876.0,10403.0,8122.0,8813.666666666666,1
2024-04-01,P008,R02,8744,2024,4,16,8694.0,6340.0,11863.0,15379.0,6544.0,8965.666666666666,9950.0,2
2024-05-01,P008,R02,4972,2024,5,17,8744.0,8694.0,6340.0,11261.0,11183.0,7926.0,8844.166666666666,2
2024-06-01,P008,R02,9525,2024,6,18,4972.0,8744.0,8694.0,6163.0,11178.0,7470.0,7796.0,2
2024-07-01,P008,R02,7534,2024,7,19,9525.0,4972.0,8744.0,11863.0,5141.0,7747.0,8356.333333333334,3
2024-08-01,P008,R02,16629,2024,8,20,7534.0,9525.0,4972.0,6340.0,10136.0,7343.666666666667,7634.833333333333,3
2024-09-01,P008,R02,21418,2024,9,21,16629.0,7534.0,9525.0,8694.0,1876.0,11229.333333333334,9349.666666666666,3
2024-10-01,P008,R02,14699,2024,10,22,21418.0,16629.0,7534.0,8744.0,15379.0,15193.666666666666,11470.333333333334,4
2024-11-01,P008,R02,4484,2024,11,23,14699.0,21418.0,16629.0,4972.0,11261.0,17582.0,12462.833333333334,4
2024-12-01,P008,R02,11938,2024,12,24,4484.0,14699.0,21418.0,9525.0,6163.0,13533.666666666666,12381.5,4
2025-01-01,P008,R02,4598,2025,1,25,11938.0,4484.0,14699.0,7534.0,11863.0,10373.666666666666,12783.666666666666,1
2025-02-01,P008,R02,2205,2025,2,26,4598.0,11938.0,4484.0,16629.0,6340.0,7006.666666666667,12294.333333333334,1
2025-03-01,P008,R02,9941,2025,3,27,2205.0,4598.0,11938.0,21418.0,8694.0,6247.0,9890.333333333334,1
2025-04-01,P008,R02,11407,2025,4,28,9941.0,2205.0,4598.0,14699.0,8744.0,5581.333333333333,7977.5,2
2025-05-01,P008,R02,8065,2025,5,29,11407.0,9941.0,2205.0,4484.0,4972.0,7851.0,7428.833333333333,2
2025-06-01,P008,R02,8048,2025,6,30,8065.0,11407.0,9941.0,11938.0,9525.0,9804.333333333334,8025.666666666667,2
2025-07-01,P008,R02,10832,2025,7,31,8048.0,8065.0,11407.0,4598.0,7534.0,9173.333333333334,7377.333333333333,3
2025-08-01,P008,R02,11121,2025,8,32,10832.0,8048.0,8065.0,2205.0,16629.0,8981.666666666666,8416.333333333334,3
2025-09-01,P008,R02,10313,2025,9,33,11121.0,10832.0,8048.0,9941.0,21418.0,10000.333333333334,9902.333333333334,3
2025-10-01,P008,R02,11161,2025,10,34,10313.0,11121.0,10832.0,11407.0,14699.0,10755.333333333334,9964.333333333334,4
2025-11-01,P008,R02,7939,2025,11,35,11161.0,10313.0,11121.0,8065.0,4484.0,10865.0,9923.333333333334,4
2025-12-01,P008,R02,5950,2025,12,36,7939.0,11161.0,10313.0,8048.0,11938.0,9804.333333333334,9902.333333333334,4
2023-01-01,P008,R03,5426,2023,1,1,,,,,,,,1
2023-02-01,P008,R03,6495,2023,2,2,5426.0,,,,,,,1
2023-03-01,P008,R03,5095,2023,3,3,6495.0,5426.0,,,,,,1
2023-04-01,P008,R03,4234,2023,4,4,5095.0,6495.0,5426.0,,,5672.0,,2
2023-05-01,P008,R03,4733,2023,5,5,4234.0,5095.0,6495.0,,,5274.666666666667,,2
2023-06-01,P008,R03,2739,2023,6,6,4733.0,4234.0,5095.0,,,4687.333333333333,,2
2023-07-01,P008,R03,2447,2023,7,7,2739.0,4733.0,4234.0,5426.0,,3902.0,4787.0,3
2023-08-01,P008,R03,1244,2023,8,8,2447.0,2739.0,4733.0,6495.0,,3306.3333333333335,4290.5,3
2023-09-01,P008,R03,4786,2023,9,9,1244.0,2447.0,2739.0,5095.0,,2143.3333333333335,3415.3333333333335,3
2023-10-01,P008,R03,2543,2023,10,10,4786.0,1244.0,2447.0,4234.0,,2825.6666666666665,3363.8333333333335,4
2023-11-01,P008,R03,10397,2023,11,11,2543.0,4786.0,1244.0,4733.0,,2857.6666666666665,3082.0,4
2023-12-01,P008,R03,6918,2023,12,12,10397.0,2543.0,4786.0,2739.0,,5908.666666666667,4026.0,4
2024-01-01,P008,R03,809,2024,1,13,6918.0,10397.0,2543.0,2447.0,5426.0,6619.333333333333,4722.5,1
2024-02-01,P008,R03,4787,2024,2,14,809.0,6918.0,10397.0,1244.0,6495.0,6041.333333333333,4449.5,1
2024-03-01,P008,R03,6862,2024,3,15,4787.0,809.0,6918.0,4786.0,5095.0,4171.333333333333,5040.0,1
2024-04-01,P008,R03,7270,2024,4,16,6862.0,4787.0,809.0,2543.0,4234.0,4152.666666666667,5386.0,2
2024-05-01,P008,R03,7038,2024,5,17,7270.0,6862.0,4787.0,10397.0,4733.0,6306.333333333333,6173.833333333333,2
2024-06-01,P008,R03,1138,2024,6,18,7038.0,7270.0,6862.0,6918.0,2739.0,7056.666666666667,5614.0,2
2024-07-01,P008,R03,2134,2024,7,19,1138.0,7038.0,7270.0,809.0,2447.0,5148.666666666667,4650.666666666667,3
2024-08-01,P008,R03,4749,2024,8,20,2134.0,1138.0,7038.0,4787.0,1244.0,3436.6666666666665,4871.5,3
2024-09-01,P008,R03,3144,2024,9,21,4749.0,2134.0,1138.0,6862.0,4786.0,2673.6666666666665,4865.166666666667,3
2024-10-01,P008,R03,4489,2024,10,22,3144.0,4749.0,2134.0,7270.0,2543.0,3342.3333333333335,4245.5,4
2024-11-01,P008,R03,3071,2024,11,23,4489.0,3144.0,4749.0,7038.0,10397.0,4127.333333333333,3782.0,4
2024-12-01,P008,R03,8840,2024,12,24,3071.0,4489.0,3144.0,1138.0,6918.0,3568.0,3120.8333333333335,4
2025-01-01,P008,R03,6214,2025,1,25,8840.0,3071.0,4489.0,2134.0,809.0,5466.666666666667,4404.5,1
2025-02-01,P008,R03,4689,2025,2,26,6214.0,8840.0,3071.0,4749.0,4787.0,6041.666666666667,5084.5,1
2025-03-01,P008,R03,5317,2025,3,27,4689.0,6214.0,8840.0,3144.0,6862.0,6581.0,5074.5,1
2025-04-01,P008,R03,8934,2025,4,28,5317.0,4689.0,6214.0,4489.0,7270.0,5406.666666666667,5436.666666666667,2
2025-05-01,P008,R03,4517,2025,5,29,8934.0,5317.0,4689.0,3071.0,7038.0,6313.333333333333,6177.5,2
2025-06-01,P008,R03,5557,2025,6,30,4517.0,8934.0,5317.0,8840.0,1138.0,6256.0,6418.5,2
2025-07-01,P008,R03,10127,2025,7,31,5557.0,4517.0,8934.0,6214.0,2134.0,6336.0,5871.333333333333,3
2025-08-01,P008,R03,6378,2025,8,32,10127.0,5557.0,4517.0,4689.0,4749.0,6733.666666666667,6523.5,3
2025-09-01,P008,R03,1764,2025,9,33,6378.0,10127.0,5557.0,5317.0,3144.0,7354.0,6805.0,3
2025-10-01,P008,R03,6211,2025,10,34,1764.0,6378.0,10127.0,8934.0,4489.0,6089.666666666667,6212.833333333333,4
2025-11-01,P008,R03,845,2025,11,35,6211.0,1764.0,6378.0,4517.0,3071.0,4784.333333333333,5759.0,4
2025-12-01,P008,R03,6157,2025,12,36,845.0,6211.0,1764.0,5557.0,8840.0,2940.0,5147.0,4
2023-01-01,P008,R04,15779,2023,1,1,,,,,,,,1
2023-02-01,P008,R04,19075,2023,2,2,15779.0,,,,,,,1
2023-03-01,P008,R04,7811,2023,3,3,19075.0,15779.0,,,,,,1
2023-04-01,P008,R04,15002,2023,4,4,7811.0,19075.0,15779.0,,,14221.666666666666,,2
2023-05-01,P008,R04,12828,2023,5,5,15002.0,7811.0,19075.0,,,13962.666666666666,,2
2023-06-01,P008,R04,12471,2023,6,6,12828.0,15002.0,7811.0,,,11880.333333333334,,2
2023-07-01,P008,R04,9816,2023,7,7,12471.0,12828.0,15002.0,15779.0,,13433.666666666666,13827.666666666666,3
2023-08-01,P008,R04,17304,2023,8,8,9816.0,12471.0,12828.0,19075.0,,11705.0,12833.833333333334,3
2023-09-01,P008,R04,10394,2023,9,9,17304.0,9816.0,12471.0,7811.0,,13197.0,12538.666666666666,3
2023-10-01,P008,R04,13245,2023,10,10,10394.0,17304.0,9816.0,15002.0,,12504.666666666666,12969.166666666666,4
2023-11-01,P008,R04,19191,2023,11,11,13245.0,10394.0,17304.0,12828.0,,13647.666666666666,12676.333333333334,4
2023-12-01,P008,R04,13208,2023,12,12,19191.0,13245.0,10394.0,12471.0,,14276.666666666666,13736.833333333334,4
2024-01-01,P008,R04,15441,2024,1,13,13208.0,19191.0,13245.0,9816.0,15779.0,15214.666666666666,13859.666666666666,1
2024-02-01,P008,R04,23425,2024,2,14,15441.0,13208.0,19191.0,17304.0,19075.0,15946.666666666666,14797.166666666666,1
2024-03-01,P008,R04,13560,2024,3,15,23425.0,15441.0,13208.0,10394.0,7811.0,17358.0,15817.333333333334,1
2024-04-01,P008,R04,16241,2024,4,16,13560.0,23425.0,15441.0,13245.0,15002.0,17475.333333333332,16345.0,2
2024-05-01,P008,R04,14708,2024,5,17,16241.0,13560.0,23425.0,19191.0,12828.0,17742.0,16844.333333333332,2
2024-06-01,P008,R04,13346,2024,6,18,14708.0,16241.0,13560.0,13208.0,12471.0,14836.333333333334,16097.166666666666,2
2024-07-01,P008,R04,16626,2024,7,19,13346.0,14708.0,16241.0,15441.0,9816.0,14765.0,16120.166666666666,3
2024-08-01,P008,R04,9320,2024,8,20,16626.0,13346.0,14708.0,23425.0,17304.0,14893.333333333334,16317.666666666666,3
2024-09-01,P008,R04,14703,2024,9,21,9320.0,16626.0,13346.0,13560.0,10394.0,13097.333333333334,13966.833333333334,3
2024-10-01,P008,R04,9335,2024,10,22,14703.0,9320.0,16626.0,16241.0,13245.0,13549.666666666666,14157.333333333334,4
2024-11-01,P008,R04,11955,2024,11,23,9335.0,14703.0,9320.0,14708.0,19191.0,11119.333333333334,13006.333333333334,4
2024-12-01,P008,R04,21525,2024,12,24,11955.0,9335.0,14703.0,13346.0,13208.0,11997.666666666666,12547.5,4
2025-01-01,P008,R04,16178,2025,1,25,21525.0,11955.0,9335.0,16626.0,15441.0,14271.666666666666,13910.666666666666,1
2025-02-01,P008,R04,8525,2025,2,26,16178.0,21525.0,11955.0,9320.0,23425.0,16552.666666666668,13836.0,1
2025-03-01,P008,R04,21567,2025,3,27,8525.0,16178.0,21525.0,14703.0,13560.0,15409.333333333334,13703.5,1
2025-04-01,P008,R04,12480,2025,4,28,21567.0,8525.0,16178.0,9335.0,16241.0,15423.333333333334,14847.5,2
2025-05-01,P008,R04,12675,2025,5,29,12480.0,21567.0,8525.0,11955.0,14708.0,14190.666666666666,15371.666666666666,2
2025-06-01,P008,R04,14338,2025,6,30,12675.0,12480.0,21567.0,21525.0,13346.0,15574.0,15491.666666666666,2
2025-07-01,P008,R04,12345,2025,7,31,14338.0,12675.0,12480.0,16178.0,16626.0,13164.333333333334,14293.833333333334,3
2025-08-01,P008,R04,15982,2025,8,32,12345.0,14338.0,12675.0,8525.0,9320.0,13119.333333333334,13655.0,3
2025-09-01,P008,R04,7396,2025,9,33,15982.0,12345.0,14338.0,21567.0,14703.0,14221.666666666666,14897.833333333334,3
2025-10-01,P008,R04,15618,2025,10,34,7396.0,15982.0,12345.0,12480.0,9335.0,11907.666666666666,12536.0,4
2025-11-01,P008,R04,16208,2025,11,35,15618.0,7396.0,15982.0,12675.0,11955.0,12998.666666666666,13059.0,4
2025-12-01,P008,R04,12527,2025,12,36,16208.0,15618.0,7396.0,14338.0,21525.0,13074.0,13647.833333333334,4
